,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1415025,2273443,2018-06-24T09:00:00,2018,June,24,Sunday,9,28,The Arts Centre,748
1415026,2273444,2018-06-24T09:00:00,2018,June,24,Sunday,9,31,Lygon St (West),70
1415027,2273445,2018-06-24T09:00:00,2018,June,24,Sunday,9,30,Lonsdale St (South),251
1415028,2273446,2018-06-24T09:00:00,2018,June,24,Sunday,9,33,Flinders St-Spring St (West),81
1415029,2273447,2018-06-24T09:00:00,2018,June,24,Sunday,9,34,Flinders St-Spark La,82
1415030,2273448,2018-06-24T09:00:00,2018,June,24,Sunday,9,39,Alfred Place,138
1415031,2273449,2018-06-24T09:00:00,2018,June,24,Sunday,9,37,Lygon St (East),67
1415033,2273450,2018-06-24T09:00:00,2018,June,24,Sunday,9,40,Lonsdale St-Spring St (West),129
1415034,2273451,2018-06-24T09:00:00,2018,June,24,Sunday,9,36,Queen St (West),92
1415035,2273452,2018-06-24T09:00:00,2018,June,24,Sunday,9,29,St Kilda Rd-Alexandra Gardens,206
1415036,2273453,2018-06-24T09:00:00,2018,June,24,Sunday,9,42,Grattan St-Swanston St (West),100
1415037,2273454,2018-06-24T09:00:00,2018,June,24,Sunday,9,43,Monash Rd-Swanston St (West),54
1415038,2273455,2018-06-24T09:00:00,2018,June,24,Sunday,9,44,Tin Alley-Swanston St (West),44
1415039,2273456,2018-06-24T09:00:00,2018,June,24,Sunday,9,35,Southbank,972
1415040,2273457,2018-06-24T09:00:00,2018,June,24,Sunday,9,45,Little Collins St-Swanston St (East),328
1415041,2273458,2018-06-24T09:00:00,2018,June,24,Sunday,9,41,Flinders La-Swanston St (West),873
1415042,2273459,2018-06-24T09:00:00,2018,June,24,Sunday,9,46,Pelham St (S),32
1415044,2273460,2018-06-24T09:00:00,2018,June,24,Sunday,9,47,Melbourne Central-Elizabeth St (East),628
1415045,2273461,2018-06-24T09:00:00,2018,June,24,Sunday,9,48,QVM-Queen St (East),178
1415046,2273462,2018-06-24T09:00:00,2018,June,24,Sunday,9,49,QVM-Therry St (South),270
1415047,2273463,2018-06-24T09:00:00,2018,June,24,Sunday,9,50,Faraday St-Lygon St (West),70
1415048,2273464,2018-06-24T09:00:00,2018,June,24,Sunday,9,51,QVM-Franklin St (North),120
1415049,2273465,2018-06-24T09:00:00,2018,June,24,Sunday,9,52,Elizabeth St-Lonsdale St (South),173
1415050,2273466,2018-06-24T10:00:00,2018,June,24,Sunday,10,4,Town Hall (West),1136
1415051,2273467,2018-06-24T10:00:00,2018,June,24,Sunday,10,17,Collins Place (South),206
1415052,2273468,2018-06-24T10:00:00,2018,June,24,Sunday,10,18,Collins Place (North),144
1415053,2273469,2018-06-24T10:00:00,2018,June,24,Sunday,10,53,Collins St (North),697
1415055,2273470,2018-06-24T10:00:00,2018,June,24,Sunday,10,2,Bourke Street Mall (South),887
1415056,2273471,2018-06-24T10:00:00,2018,June,24,Sunday,10,1,Bourke Street Mall (North),1273
1415057,2273472,2018-06-24T10:00:00,2018,June,24,Sunday,10,3,Melbourne Central,864
1415058,2273473,2018-06-24T10:00:00,2018,June,24,Sunday,10,15,State Library,578
1415059,2273474,2018-06-24T10:00:00,2018,June,24,Sunday,10,9,Southern Cross Station,152
1415060,2273475,2018-06-24T10:00:00,2018,June,24,Sunday,10,10,Victoria Point,70
1415061,2273476,2018-06-24T10:00:00,2018,June,24,Sunday,10,12,New Quay,310
1415062,2273477,2018-06-24T10:00:00,2018,June,24,Sunday,10,11,Waterfront City,118
1415063,2273478,2018-06-24T10:00:00,2018,June,24,Sunday,10,8,Webb Bridge,167
1415064,2273479,2018-06-24T10:00:00,2018,June,24,Sunday,10,7,Birrarung Marr,305
1415066,2273480,2018-06-24T10:00:00,2018,June,24,Sunday,10,5,Princes Bridge,1300
1415067,2273481,2018-06-24T10:00:00,2018,June,24,Sunday,10,6,Flinders Street Station Underpass,1068
1415068,2273482,2018-06-24T10:00:00,2018,June,24,Sunday,10,26,QV Market-Elizabeth St (West),976
1415069,2273483,2018-06-24T10:00:00,2018,June,24,Sunday,10,24,Spencer St-Collins St (North),1086
1415070,2273484,2018-06-24T10:00:00,2018,June,24,Sunday,10,23,Spencer St-Collins St (South),240
1415071,2273485,2018-06-24T10:00:00,2018,June,24,Sunday,10,25,Melbourne Convention Exhibition Centre,568
1415072,2273486,2018-06-24T10:00:00,2018,June,24,Sunday,10,21,Bourke St-Russell St (West),431
1415073,2273487,2018-06-24T10:00:00,2018,June,24,Sunday,10,20,Chinatown-Lt Bourke St (South),267
1415074,2273488,2018-06-24T10:00:00,2018,June,24,Sunday,10,19,Chinatown-Swanston St (North),325
1415075,2273489,2018-06-24T10:00:00,2018,June,24,Sunday,10,22,Flinders St-Elizabeth St (East),1114
1415077,2273490,2018-06-24T10:00:00,2018,June,24,Sunday,10,27,QV Market-Peel St,230
1415078,2273491,2018-06-24T10:00:00,2018,June,24,Sunday,10,28,The Arts Centre,1332
1415079,2273492,2018-06-24T10:00:00,2018,June,24,Sunday,10,31,Lygon St (West),145
1415080,2273493,2018-06-24T10:00:00,2018,June,24,Sunday,10,30,Lonsdale St (South),435
1415081,2273494,2018-06-24T10:00:00,2018,June,24,Sunday,10,33,Flinders St-Spring St (West),145
1415082,2273495,2018-06-24T10:00:00,2018,June,24,Sunday,10,34,Flinders St-Spark La,146
1415083,2273496,2018-06-24T10:00:00,2018,June,24,Sunday,10,39,Alfred Place,144
1415084,2273497,2018-06-24T10:00:00,2018,June,24,Sunday,10,37,Lygon St (East),97
1415085,2273498,2018-06-24T10:00:00,2018,June,24,Sunday,10,40,Lonsdale St-Spring St (West),211
1415086,2273499,2018-06-24T10:00:00,2018,June,24,Sunday,10,36,Queen St (West),181
1415089,2273500,2018-06-24T10:00:00,2018,June,24,Sunday,10,29,St Kilda Rd-Alexandra Gardens,338
1415090,2273501,2018-06-24T10:00:00,2018,June,24,Sunday,10,42,Grattan St-Swanston St (West),122
1415091,2273502,2018-06-24T10:00:00,2018,June,24,Sunday,10,43,Monash Rd-Swanston St (West),99
1415092,2273503,2018-06-24T10:00:00,2018,June,24,Sunday,10,44,Tin Alley-Swanston St (West),59
1415093,2273504,2018-06-24T10:00:00,2018,June,24,Sunday,10,35,Southbank,1388
1415094,2273505,2018-06-24T10:00:00,2018,June,24,Sunday,10,45,Little Collins St-Swanston St (East),651
1415095,2273506,2018-06-24T10:00:00,2018,June,24,Sunday,10,41,Flinders La-Swanston St (West),1518
1415096,2273507,2018-06-24T10:00:00,2018,June,24,Sunday,10,46,Pelham St (S),48
1415097,2273508,2018-06-24T10:00:00,2018,June,24,Sunday,10,47,Melbourne Central-Elizabeth St (East),1107
1415098,2273509,2018-06-24T10:00:00,2018,June,24,Sunday,10,48,QVM-Queen St (East),422
1415100,2273510,2018-06-24T10:00:00,2018,June,24,Sunday,10,49,QVM-Therry St (South),481
1415101,2273511,2018-06-24T10:00:00,2018,June,24,Sunday,10,50,Faraday St-Lygon St (West),145
1415102,2273512,2018-06-24T10:00:00,2018,June,24,Sunday,10,51,QVM-Franklin St (North),181
1415103,2273513,2018-06-24T10:00:00,2018,June,24,Sunday,10,52,Elizabeth St-Lonsdale St (South),378
1415104,2273514,2018-06-24T11:00:00,2018,June,24,Sunday,11,4,Town Hall (West),1833
1415105,2273515,2018-06-24T11:00:00,2018,June,24,Sunday,11,17,Collins Place (South),296
1415106,2273516,2018-06-24T11:00:00,2018,June,24,Sunday,11,18,Collins Place (North),127
1415107,2273517,2018-06-24T11:00:00,2018,June,24,Sunday,11,53,Collins St (North),869
1415108,2273518,2018-06-24T11:00:00,2018,June,24,Sunday,11,2,Bourke Street Mall (South),1443
1415109,2273519,2018-06-24T11:00:00,2018,June,24,Sunday,11,1,Bourke Street Mall (North),2125
1415111,2273520,2018-06-24T11:00:00,2018,June,24,Sunday,11,3,Melbourne Central,1062
1415112,2273521,2018-06-24T11:00:00,2018,June,24,Sunday,11,15,State Library,890
1415113,2273522,2018-06-24T11:00:00,2018,June,24,Sunday,11,9,Southern Cross Station,140
1415114,2273523,2018-06-24T11:00:00,2018,June,24,Sunday,11,10,Victoria Point,87
1415115,2273524,2018-06-24T11:00:00,2018,June,24,Sunday,11,12,New Quay,378
1415116,2273525,2018-06-24T11:00:00,2018,June,24,Sunday,11,11,Waterfront City,132
1415117,2273526,2018-06-24T11:00:00,2018,June,24,Sunday,11,8,Webb Bridge,234
1415118,2273527,2018-06-24T11:00:00,2018,June,24,Sunday,11,7,Birrarung Marr,572
1415119,2273528,2018-06-24T11:00:00,2018,June,24,Sunday,11,5,Princes Bridge,1926
1415120,2273529,2018-06-24T11:00:00,2018,June,24,Sunday,11,6,Flinders Street Station Underpass,1340
1415122,2273530,2018-06-24T11:00:00,2018,June,24,Sunday,11,26,QV Market-Elizabeth St (West),1431
1415123,2273531,2018-06-24T11:00:00,2018,June,24,Sunday,11,24,Spencer St-Collins St (North),1164
1415124,2273532,2018-06-24T11:00:00,2018,June,24,Sunday,11,23,Spencer St-Collins St (South),260
1415125,2273533,2018-06-24T11:00:00,2018,June,24,Sunday,11,25,Melbourne Convention Exhibition Centre,860
1415126,2273534,2018-06-24T11:00:00,2018,June,24,Sunday,11,21,Bourke St-Russell St (West),548
1415127,2273535,2018-06-24T11:00:00,2018,June,24,Sunday,11,20,Chinatown-Lt Bourke St (South),457
1415128,2273536,2018-06-24T11:00:00,2018,June,24,Sunday,11,19,Chinatown-Swanston St (North),585
1415129,2273537,2018-06-24T11:00:00,2018,June,24,Sunday,11,22,Flinders St-Elizabeth St (East),1508
1415130,2273538,2018-06-24T11:00:00,2018,June,24,Sunday,11,27,QV Market-Peel St,257
1415131,2273539,2018-06-24T11:00:00,2018,June,24,Sunday,11,28,The Arts Centre,1874
1415133,2273540,2018-06-24T11:00:00,2018,June,24,Sunday,11,31,Lygon St (West),269
1415134,2273541,2018-06-24T11:00:00,2018,June,24,Sunday,11,30,Lonsdale St (South),596
1415135,2273542,2018-06-24T11:00:00,2018,June,24,Sunday,11,33,Flinders St-Spring St (West),107
1415136,2273543,2018-06-24T11:00:00,2018,June,24,Sunday,11,34,Flinders St-Spark La,111
1415137,2273544,2018-06-24T11:00:00,2018,June,24,Sunday,11,39,Alfred Place,155
1415138,2273545,2018-06-24T11:00:00,2018,June,24,Sunday,11,37,Lygon St (East),186
1415139,2273546,2018-06-24T11:00:00,2018,June,24,Sunday,11,40,Lonsdale St-Spring St (West),428
1415140,2273547,2018-06-24T11:00:00,2018,June,24,Sunday,11,36,Queen St (West),194
1415141,2273548,2018-06-24T11:00:00,2018,June,24,Sunday,11,29,St Kilda Rd-Alexandra Gardens,427
1415142,2273549,2018-06-24T11:00:00,2018,June,24,Sunday,11,42,Grattan St-Swanston St (West),180
1415144,2273550,2018-06-24T11:00:00,2018,June,24,Sunday,11,43,Monash Rd-Swanston St (West),125
1415145,2273551,2018-06-24T11:00:00,2018,June,24,Sunday,11,44,Tin Alley-Swanston St (West),85
1415146,2273552,2018-06-24T11:00:00,2018,June,24,Sunday,11,35,Southbank,1963
1415147,2273553,2018-06-24T11:00:00,2018,June,24,Sunday,11,45,Little Collins St-Swanston St (East),903
1415148,2273554,2018-06-24T11:00:00,2018,June,24,Sunday,11,41,Flinders La-Swanston St (West),2423
1415149,2273555,2018-06-24T11:00:00,2018,June,24,Sunday,11,46,Pelham St (S),46
1415150,2273556,2018-06-24T11:00:00,2018,June,24,Sunday,11,47,Melbourne Central-Elizabeth St (East),1341
1415151,2273557,2018-06-24T11:00:00,2018,June,24,Sunday,11,48,QVM-Queen St (East),592
1415152,2273558,2018-06-24T11:00:00,2018,June,24,Sunday,11,49,QVM-Therry St (South),752
1415153,2273559,2018-06-24T11:00:00,2018,June,24,Sunday,11,50,Faraday St-Lygon St (West),269
1415155,2273560,2018-06-24T11:00:00,2018,June,24,Sunday,11,51,QVM-Franklin St (North),315
1415156,2273561,2018-06-24T11:00:00,2018,June,24,Sunday,11,52,Elizabeth St-Lonsdale St (South),380
1415157,2273562,2018-06-24T12:00:00,2018,June,24,Sunday,12,4,Town Hall (West),2439
1415158,2273563,2018-06-24T12:00:00,2018,June,24,Sunday,12,17,Collins Place (South),303
1415159,2273564,2018-06-24T12:00:00,2018,June,24,Sunday,12,18,Collins Place (North),173
1415160,2273565,2018-06-24T12:00:00,2018,June,24,Sunday,12,53,Collins St (North),1257
1415161,2273566,2018-06-24T12:00:00,2018,June,24,Sunday,12,2,Bourke Street Mall (South),1968
1415162,2273567,2018-06-24T12:00:00,2018,June,24,Sunday,12,1,Bourke Street Mall (North),2929
1415163,2273568,2018-06-24T12:00:00,2018,June,24,Sunday,12,3,Melbourne Central,1875
1415164,2273569,2018-06-24T12:00:00,2018,June,24,Sunday,12,15,State Library,1266
1415166,2273570,2018-06-24T12:00:00,2018,June,24,Sunday,12,9,Southern Cross Station,150
1415167,2273571,2018-06-24T12:00:00,2018,June,24,Sunday,12,10,Victoria Point,80
1415168,2273572,2018-06-24T12:00:00,2018,June,24,Sunday,12,12,New Quay,391
1415169,2273573,2018-06-24T12:00:00,2018,June,24,Sunday,12,11,Waterfront City,188
1415170,2273574,2018-06-24T12:00:00,2018,June,24,Sunday,12,8,Webb Bridge,238
1415171,2273575,2018-06-24T12:00:00,2018,June,24,Sunday,12,7,Birrarung Marr,900
1415172,2273576,2018-06-24T12:00:00,2018,June,24,Sunday,12,5,Princes Bridge,2355
1415173,2273577,2018-06-24T12:00:00,2018,June,24,Sunday,12,6,Flinders Street Station Underpass,1512
1415174,2273578,2018-06-24T12:00:00,2018,June,24,Sunday,12,26,QV Market-Elizabeth St (West),1808
1415175,2273579,2018-06-24T12:00:00,2018,June,24,Sunday,12,24,Spencer St-Collins St (North),1199
1415177,2273580,2018-06-24T12:00:00,2018,June,24,Sunday,12,23,Spencer St-Collins St (South),245
1415178,2273581,2018-06-24T12:00:00,2018,June,24,Sunday,12,25,Melbourne Convention Exhibition Centre,1033
1415179,2273582,2018-06-24T12:00:00,2018,June,24,Sunday,12,21,Bourke St-Russell St (West),887
1415180,2273583,2018-06-24T12:00:00,2018,June,24,Sunday,12,20,Chinatown-Lt Bourke St (South),832
1415181,2273584,2018-06-24T12:00:00,2018,June,24,Sunday,12,19,Chinatown-Swanston St (North),1172
1415182,2273585,2018-06-24T12:00:00,2018,June,24,Sunday,12,22,Flinders St-Elizabeth St (East),1884
1415183,2273586,2018-06-24T12:00:00,2018,June,24,Sunday,12,27,QV Market-Peel St,425
1415184,2273587,2018-06-24T12:00:00,2018,June,24,Sunday,12,28,The Arts Centre,2318
1415185,2273588,2018-06-24T12:00:00,2018,June,24,Sunday,12,31,Lygon St (West),267
1415186,2273589,2018-06-24T12:00:00,2018,June,24,Sunday,12,30,Lonsdale St (South),826
1415188,2273590,2018-06-24T12:00:00,2018,June,24,Sunday,12,33,Flinders St-Spring St (West),156
1415189,2273591,2018-06-24T12:00:00,2018,June,24,Sunday,12,34,Flinders St-Spark La,229
1415190,2273592,2018-06-24T12:00:00,2018,June,24,Sunday,12,39,Alfred Place,155
1415191,2273593,2018-06-24T12:00:00,2018,June,24,Sunday,12,37,Lygon St (East),272
1415192,2273594,2018-06-24T12:00:00,2018,June,24,Sunday,12,40,Lonsdale St-Spring St (West),757
1415193,2273595,2018-06-24T12:00:00,2018,June,24,Sunday,12,36,Queen St (West),203
1415194,2273596,2018-06-24T12:00:00,2018,June,24,Sunday,12,29,St Kilda Rd-Alexandra Gardens,675
1415195,2273597,2018-06-24T12:00:00,2018,June,24,Sunday,12,42,Grattan St-Swanston St (West),295
1415196,2273598,2018-06-24T12:00:00,2018,June,24,Sunday,12,43,Monash Rd-Swanston St (West),145
1415197,2273599,2018-06-24T12:00:00,2018,June,24,Sunday,12,44,Tin Alley-Swanston St (West),113
1415200,2273600,2018-06-24T12:00:00,2018,June,24,Sunday,12,35,Southbank,2344
1415201,2273601,2018-06-24T12:00:00,2018,June,24,Sunday,12,45,Little Collins St-Swanston St (East),1389
1415202,2273602,2018-06-24T12:00:00,2018,June,24,Sunday,12,41,Flinders La-Swanston St (West),2728
1415203,2273603,2018-06-24T12:00:00,2018,June,24,Sunday,12,46,Pelham St (S),76
1415204,2273604,2018-06-24T12:00:00,2018,June,24,Sunday,12,47,Melbourne Central-Elizabeth St (East),1818
1415205,2273605,2018-06-24T12:00:00,2018,June,24,Sunday,12,48,QVM-Queen St (East),776
1415206,2273606,2018-06-24T12:00:00,2018,June,24,Sunday,12,49,QVM-Therry St (South),838
1415207,2273607,2018-06-24T12:00:00,2018,June,24,Sunday,12,50,Faraday St-Lygon St (West),267
1415208,2273608,2018-06-24T12:00:00,2018,June,24,Sunday,12,51,QVM-Franklin St (North),319
1415209,2273609,2018-06-24T12:00:00,2018,June,24,Sunday,12,52,Elizabeth St-Lonsdale St (South),592
1415211,2273610,2018-06-24T13:00:00,2018,June,24,Sunday,13,4,Town Hall (West),2765
1415212,2273611,2018-06-24T13:00:00,2018,June,24,Sunday,13,17,Collins Place (South),313
1415213,2273612,2018-06-24T13:00:00,2018,June,24,Sunday,13,18,Collins Place (North),118
1415214,2273613,2018-06-24T13:00:00,2018,June,24,Sunday,13,53,Collins St (North),1034
1415215,2273614,2018-06-24T13:00:00,2018,June,24,Sunday,13,2,Bourke Street Mall (South),2256
1415216,2273615,2018-06-24T13:00:00,2018,June,24,Sunday,13,1,Bourke Street Mall (North),3116
1415217,2273616,2018-06-24T13:00:00,2018,June,24,Sunday,13,3,Melbourne Central,2274
1415218,2273617,2018-06-24T13:00:00,2018,June,24,Sunday,13,15,State Library,1745
1415219,2273618,2018-06-24T13:00:00,2018,June,24,Sunday,13,9,Southern Cross Station,101
1415220,2273619,2018-06-24T13:00:00,2018,June,24,Sunday,13,10,Victoria Point,42
1415222,2273620,2018-06-24T13:00:00,2018,June,24,Sunday,13,12,New Quay,407
1415223,2273621,2018-06-24T13:00:00,2018,June,24,Sunday,13,11,Waterfront City,166
1415224,2273622,2018-06-24T13:00:00,2018,June,24,Sunday,13,8,Webb Bridge,253
1415225,2273623,2018-06-24T13:00:00,2018,June,24,Sunday,13,7,Birrarung Marr,949
1415226,2273624,2018-06-24T13:00:00,2018,June,24,Sunday,13,5,Princes Bridge,3020
1415227,2273625,2018-06-24T13:00:00,2018,June,24,Sunday,13,6,Flinders Street Station Underpass,1542
1415228,2273626,2018-06-24T13:00:00,2018,June,24,Sunday,13,26,QV Market-Elizabeth St (West),1948
1415229,2273627,2018-06-24T13:00:00,2018,June,24,Sunday,13,24,Spencer St-Collins St (North),1115
1415230,2273628,2018-06-24T13:00:00,2018,June,24,Sunday,13,23,Spencer St-Collins St (South),184
1415231,2273629,2018-06-24T13:00:00,2018,June,24,Sunday,13,25,Melbourne Convention Exhibition Centre,1093
1415233,2273630,2018-06-24T13:00:00,2018,June,24,Sunday,13,21,Bourke St-Russell St (West),1055
1415234,2273631,2018-06-24T13:00:00,2018,June,24,Sunday,13,20,Chinatown-Lt Bourke St (South),817
1415235,2273632,2018-06-24T13:00:00,2018,June,24,Sunday,13,19,Chinatown-Swanston St (North),1340
1415236,2273633,2018-06-24T13:00:00,2018,June,24,Sunday,13,22,Flinders St-Elizabeth St (East),2112
1415237,2273634,2018-06-24T13:00:00,2018,June,24,Sunday,13,27,QV Market-Peel St,404
1415238,2273635,2018-06-24T13:00:00,2018,June,24,Sunday,13,28,The Arts Centre,2843
1415239,2273636,2018-06-24T13:00:00,2018,June,24,Sunday,13,31,Lygon St (West),315
1415240,2273637,2018-06-24T13:00:00,2018,June,24,Sunday,13,30,Lonsdale St (South),1073
1415241,2273638,2018-06-24T13:00:00,2018,June,24,Sunday,13,33,Flinders St-Spring St (West),207
1415242,2273639,2018-06-24T13:00:00,2018,June,24,Sunday,13,34,Flinders St-Spark La,230
1415244,2273640,2018-06-24T13:00:00,2018,June,24,Sunday,13,39,Alfred Place,165
1415245,2273641,2018-06-24T13:00:00,2018,June,24,Sunday,13,37,Lygon St (East),210
1415246,2273642,2018-06-24T13:00:00,2018,June,24,Sunday,13,40,Lonsdale St-Spring St (West),405
1415247,2273643,2018-06-24T13:00:00,2018,June,24,Sunday,13,36,Queen St (West),211
1415248,2273644,2018-06-24T13:00:00,2018,June,24,Sunday,13,29,St Kilda Rd-Alexandra Gardens,889
1415249,2273645,2018-06-24T13:00:00,2018,June,24,Sunday,13,42,Grattan St-Swanston St (West),197
1415250,2273646,2018-06-24T13:00:00,2018,June,24,Sunday,13,43,Monash Rd-Swanston St (West),110
1415251,2273647,2018-06-24T13:00:00,2018,June,24,Sunday,13,44,Tin Alley-Swanston St (West),82
1415252,2273648,2018-06-24T13:00:00,2018,June,24,Sunday,13,35,Southbank,2528
1415253,2273649,2018-06-24T13:00:00,2018,June,24,Sunday,13,45,Little Collins St-Swanston St (East),1452
1415255,2273650,2018-06-24T13:00:00,2018,June,24,Sunday,13,41,Flinders La-Swanston St (West),3119
1415256,2273651,2018-06-24T13:00:00,2018,June,24,Sunday,13,46,Pelham St (S),84
1415257,2273652,2018-06-24T13:00:00,2018,June,24,Sunday,13,47,Melbourne Central-Elizabeth St (East),2010
1415258,2273653,2018-06-24T13:00:00,2018,June,24,Sunday,13,48,QVM-Queen St (East),819
1415259,2273654,2018-06-24T13:00:00,2018,June,24,Sunday,13,49,QVM-Therry St (South),936
1415260,2273655,2018-06-24T13:00:00,2018,June,24,Sunday,13,50,Faraday St-Lygon St (West),315
1415261,2273656,2018-06-24T13:00:00,2018,June,24,Sunday,13,51,QVM-Franklin St (North),338
1415262,2273657,2018-06-24T13:00:00,2018,June,24,Sunday,13,52,Elizabeth St-Lonsdale St (South),685
1415263,2273658,2018-06-24T14:00:00,2018,June,24,Sunday,14,4,Town Hall (West),2892
1415264,2273659,2018-06-24T14:00:00,2018,June,24,Sunday,14,17,Collins Place (South),324
1415266,2273660,2018-06-24T14:00:00,2018,June,24,Sunday,14,18,Collins Place (North),110
1415267,2273661,2018-06-24T14:00:00,2018,June,24,Sunday,14,53,Collins St (North),1194
1415268,2273662,2018-06-24T14:00:00,2018,June,24,Sunday,14,2,Bourke Street Mall (South),2375
1415269,2273663,2018-06-24T14:00:00,2018,June,24,Sunday,14,1,Bourke Street Mall (North),3504
1415270,2273664,2018-06-24T14:00:00,2018,June,24,Sunday,14,3,Melbourne Central,2248
1415271,2273665,2018-06-24T14:00:00,2018,June,24,Sunday,14,15,State Library,1746
1415272,2273666,2018-06-24T14:00:00,2018,June,24,Sunday,14,9,Southern Cross Station,137
1415273,2273667,2018-06-24T14:00:00,2018,June,24,Sunday,14,10,Victoria Point,58
1415274,2273668,2018-06-24T14:00:00,2018,June,24,Sunday,14,12,New Quay,388
1415275,2273669,2018-06-24T14:00:00,2018,June,24,Sunday,14,11,Waterfront City,233
1415277,2273670,2018-06-24T14:00:00,2018,June,24,Sunday,14,8,Webb Bridge,255
1415278,2273671,2018-06-24T14:00:00,2018,June,24,Sunday,14,7,Birrarung Marr,2318
1415279,2273672,2018-06-24T14:00:00,2018,June,24,Sunday,14,5,Princes Bridge,3008
1415280,2273673,2018-06-24T14:00:00,2018,June,24,Sunday,14,6,Flinders Street Station Underpass,1615
1415281,2273674,2018-06-24T14:00:00,2018,June,24,Sunday,14,26,QV Market-Elizabeth St (West),1712
1415282,2273675,2018-06-24T14:00:00,2018,June,24,Sunday,14,24,Spencer St-Collins St (North),1069
1415283,2273676,2018-06-24T14:00:00,2018,June,24,Sunday,14,23,Spencer St-Collins St (South),243
1415284,2273677,2018-06-24T14:00:00,2018,June,24,Sunday,14,25,Melbourne Convention Exhibition Centre,1308
1415285,2273678,2018-06-24T14:00:00,2018,June,24,Sunday,14,21,Bourke St-Russell St (West),1125
1415286,2273679,2018-06-24T14:00:00,2018,June,24,Sunday,14,20,Chinatown-Lt Bourke St (South),725
1415288,2273680,2018-06-24T14:00:00,2018,June,24,Sunday,14,19,Chinatown-Swanston St (North),1288
1415289,2273681,2018-06-24T14:00:00,2018,June,24,Sunday,14,22,Flinders St-Elizabeth St (East),2209
1415290,2273682,2018-06-24T14:00:00,2018,June,24,Sunday,14,27,QV Market-Peel St,366
1415291,2273683,2018-06-24T14:00:00,2018,June,24,Sunday,14,28,The Arts Centre,3188
1415292,2273684,2018-06-24T14:00:00,2018,June,24,Sunday,14,31,Lygon St (West),363
1415293,2273685,2018-06-24T14:00:00,2018,June,24,Sunday,14,30,Lonsdale St (South),854
1415294,2273686,2018-06-24T14:00:00,2018,June,24,Sunday,14,33,Flinders St-Spring St (West),204
1415295,2273687,2018-06-24T14:00:00,2018,June,24,Sunday,14,34,Flinders St-Spark La,241
1415296,2273688,2018-06-24T14:00:00,2018,June,24,Sunday,14,39,Alfred Place,95
1415297,2273689,2018-06-24T14:00:00,2018,June,24,Sunday,14,37,Lygon St (East),268
1415299,2273690,2018-06-24T14:00:00,2018,June,24,Sunday,14,40,Lonsdale St-Spring St (West),258
1415300,2273691,2018-06-24T14:00:00,2018,June,24,Sunday,14,36,Queen St (West),143
1415301,2273692,2018-06-24T14:00:00,2018,June,24,Sunday,14,29,St Kilda Rd-Alexandra Gardens,945
1415302,2273693,2018-06-24T14:00:00,2018,June,24,Sunday,14,42,Grattan St-Swanston St (West),268
1415303,2273694,2018-06-24T14:00:00,2018,June,24,Sunday,14,43,Monash Rd-Swanston St (West),124
1415304,2273695,2018-06-24T14:00:00,2018,June,24,Sunday,14,44,Tin Alley-Swanston St (West),101
1415305,2273696,2018-06-24T14:00:00,2018,June,24,Sunday,14,35,Southbank,2957
1415306,2273697,2018-06-24T14:00:00,2018,June,24,Sunday,14,45,Little Collins St-Swanston St (East),1719
1415307,2273698,2018-06-24T14:00:00,2018,June,24,Sunday,14,41,Flinders La-Swanston St (West),3214
1415308,2273699,2018-06-24T14:00:00,2018,June,24,Sunday,14,46,Pelham St (S),86
1415311,2273700,2018-06-24T14:00:00,2018,June,24,Sunday,14,47,Melbourne Central-Elizabeth St (East),2082
1415312,2273701,2018-06-24T14:00:00,2018,June,24,Sunday,14,48,QVM-Queen St (East),754
1415313,2273702,2018-06-24T14:00:00,2018,June,24,Sunday,14,49,QVM-Therry St (South),717
1415314,2273703,2018-06-24T14:00:00,2018,June,24,Sunday,14,50,Faraday St-Lygon St (West),363
1415315,2273704,2018-06-24T14:00:00,2018,June,24,Sunday,14,51,QVM-Franklin St (North),349
1415316,2273705,2018-06-24T14:00:00,2018,June,24,Sunday,14,52,Elizabeth St-Lonsdale St (South),645
1415317,2273706,2018-06-24T15:00:00,2018,June,24,Sunday,15,4,Town Hall (West),2795
1415318,2273707,2018-06-24T15:00:00,2018,June,24,Sunday,15,17,Collins Place (South),273
1415319,2273708,2018-06-24T15:00:00,2018,June,24,Sunday,15,18,Collins Place (North),140
1415320,2273709,2018-06-24T15:00:00,2018,June,24,Sunday,15,53,Collins St (North),1119
1415322,2273710,2018-06-24T15:00:00,2018,June,24,Sunday,15,2,Bourke Street Mall (South),2473
1415323,2273711,2018-06-24T15:00:00,2018,June,24,Sunday,15,1,Bourke Street Mall (North),3744
1415324,2273712,2018-06-24T15:00:00,2018,June,24,Sunday,15,3,Melbourne Central,2201
1415325,2273713,2018-06-24T15:00:00,2018,June,24,Sunday,15,15,State Library,1678
1415326,2273714,2018-06-24T15:00:00,2018,June,24,Sunday,15,9,Southern Cross Station,141
1415327,2273715,2018-06-24T15:00:00,2018,June,24,Sunday,15,10,Victoria Point,45
1415328,2273716,2018-06-24T15:00:00,2018,June,24,Sunday,15,12,New Quay,388
1415329,2273717,2018-06-24T15:00:00,2018,June,24,Sunday,15,11,Waterfront City,163
1415330,2273718,2018-06-24T15:00:00,2018,June,24,Sunday,15,8,Webb Bridge,290
